player,country,games,win_rate,kda,avg_kills,avg_deaths,avg_assists,csm,gpm,kp%,dmg%,dpm,vspm,avg_wpm,avg_wcpm,avg_vwpm,gd@15,csd@15,xpd@15,fb_%,fb_victim,penta_kills,solo_kills
Petoska,FI,10,0.1,1.6,3.2,3.8,2.7,7.3,392,0.42700000000000005,25.2,642,0.71,0.32,0.11,0.02,86,2,48,0.4,0.0,0,11
Peyz,KR,8,0.75,8.7,5.8,1.4,6.3,10.4,493,0.752,29.2,872,1.27,0.41,0.36,0.13,473,0,0,0.0,0.0,0,0
Phantasm,DE,3,0.667,3.3,6.3,3.3,4.7,7.9,401,0.523,27.0,745,1.0,0.39,0.21,0.07,186,-6,428,0.0,0.0,0,1
Photic,CN,7,0.14300000000000002,1.8,2.7,3.4,3.3,8.4,389,0.5920000000000001,30.7,697,1.08,0.37,0.32,0.06,-670,0,0,0.0,0.0,0,0
Photon,KR,8,0.5,5.6,4.4,1.8,5.4,7.8,390,0.526,15.3,394,1.05,0.27,0.26,0.1,127,4,198,0.25,0.125,0,0
Piero,KR,9,0.556,4.1,1.1,3.4,12.9,0.9,261,0.846,6.8,193,3.53,1.87,0.38,0.41,235,-1,76,0.556,0.222,0,1
Piwek,PL,4,0.0,1.1,1.3,4.5,3.5,8.6,362,0.7609999999999999,21.3,459,1.04,0.37,0.32,0.18,-789,-8,-516,0.25,0.0,0,0
Pl0x,RS,3,1.0,18.3,3.0,1.0,15.3,9.0,441,0.7809999999999999,26.2,769,0.83,0.29,0.27,0.03,394,4,225,0.0,0.0,0,0
Pleata,KR,11,0.909,5.6,0.7,2.5,13.5,1.3,273,0.77,7.5,215,4.02,2.03,0.58,0.54,109,3,192,0.273,0.091,0,0
Poby,KR,11,0.727,4.7,2.6,2.0,6.7,9.8,443,0.6509999999999999,26.2,679,1.01,0.45,0.2,0.18,250,4,285,0.0,0.091,0,2
Pollu,KR,14,0.28600000000000003,2.7,0.5,4.1,10.5,0.9,236,0.828,7.0,173,3.54,1.96,0.38,0.59,-118,-3,-405,0.429,0.14300000000000002,0,0
Potent,FR,8,0.625,1.7,2.6,5.0,5.9,7.6,387,0.494,21.0,595,0.76,0.34,0.11,0.11,437,18,366,0.25,0.125,0,7
PowerOfEvil,DE,6,0.667,10.4,4.7,1.2,7.5,9.5,458,0.617,25.0,823,0.94,0.41,0.17,0.11,234,17,709,0.0,0.16699999999999998,0,2
Ppgod,CN,4,0.75,4.5,0.8,2.8,11.5,1.0,254,0.7559999999999999,6.4,152,3.28,1.76,0.38,0.53,84,0,0,0.0,0.0,0,0
Prime,FR,6,0.667,2.1,0.2,6.3,13.0,1.0,236,0.669,6.6,201,3.67,1.9,0.42,0.64,-261,-1,-373,0.16699999999999998,0.0,0,0
ProDelta,BR,7,0.5710000000000001,2.5,1.1,4.9,11.1,1.3,259,0.708,8.2,233,3.94,1.83,0.54,0.55,26,2,-93,0.5710000000000001,0.14300000000000002,0,0
Pungyeon,KR,14,0.643,4.5,5.0,2.8,7.5,9.2,453,0.701,28.7,853,1.12,0.44,0.24,0.26,209,6,92,0.071,0.071,0,4
Pyeonsik,KR,12,0.25,2.9,3.5,2.8,4.8,8.4,388,0.591,26.4,665,1.01,0.45,0.26,0.19,-329,-8,-732,0.16699999999999998,0.25,0,0
Pyosik,KR,15,0.267,2.8,1.6,2.9,6.6,6.0,326,0.746,14.4,359,1.38,0.37,0.32,0.32,-504,-13,-516,0.33299999999999996,0.133,0,1
Pyrka,PL,10,0.7,8.0,0.9,1.9,14.3,1.1,263,0.802,5.9,171,3.62,1.76,0.46,0.46,68,2,302,0.3,0.0,0,0
Quad,KR,5,0.6,6.4,4.6,1.6,5.6,8.8,438,0.72,30.5,776,1.08,0.52,0.18,0.22,259,11,155,0.2,0.0,0,1
Quantum,KR,11,0.818,3.9,0.9,4.1,14.9,1.1,275,0.7609999999999999,8.5,253,3.48,1.59,0.49,0.46,262,1,263,0.273,0.0,0,0
Quid,KR,6,0.833,7.5,6.5,2.2,9.7,8.4,469,0.7020000000000001,27.4,877,1.06,0.37,0.27,0.18,222,2,123,0.5,0.0,0,7
REAVER,GR,10,0.8,3.4,1.6,4.6,14.0,0.9,272,0.701,7.0,211,2.91,1.49,0.28,0.43,-9,2,-377,0.3,0.3,0,1
RKR,DE,9,0.111,1.2,0.6,3.2,3.3,8.3,349,0.505,23.9,489,0.94,0.42,0.16,0.19,-573,-9,-395,0.33299999999999996,0.0,0,0
Rabble,NL,6,0.33299999999999996,4.3,3.5,3.0,9.5,6.4,364,0.76,15.3,421,1.6,0.27,0.42,0.21,347,2,96,0.16699999999999998,0.0,0,2
Rafitta,ES,10,0.6,6.3,6.7,2.2,7.1,8.8,458,0.6890000000000001,29.6,838,0.91,0.36,0.19,0.11,249,1,-23,0.2,0.0,0,0
Ragnarr,HU,1,1.0,4.0,4.0,3.0,8.0,8.1,455,0.545,20.6,561,0.86,0.5,0.14,0.14,569,-6,-782,1.0,0.0,0,0
Ragner,TR,7,0.5710000000000001,4.4,2.3,2.0,6.4,7.0,343,0.5670000000000001,18.7,493,0.8,0.46,0.13,0.15,-413,-15,-211,0.14300000000000002,0.28600000000000003,0,4
Rahel,KR,9,0.111,1.8,2.4,2.6,2.1,9.3,407,0.611,29.8,613,0.94,0.38,0.25,0.14,-120,2,48,0.222,0.0,0,3
Ralf,GR,1,0.0,2.0,6.0,6.0,6.0,8.7,442,0.706,24.8,673,0.72,0.36,0.06,0.09,-418,-9,-895,1.0,0.0,0,0
